"","location","site","survey_type","zone","stat_num","day","month","year","hour_start","minute_start","hour_end","minute_end","wind_start","precip_start","cloud_start","wind_end","precip_end","cloud_end","noise","comments","record_id","survey_data.survey_id","species_code","observer_num","hour","min","breeding_code","age_code","sex","group","count","time_interval","distance_interval","detection_type","route_id","survey_header.survey_id","loc_id","time_start","recording_date","surv_key"
"1321","DANE_A6","DANE","HO","A","6",25,6,2019,8,42,8,52,1,0,3,NA,NA,NA,NA,"Clouds at 80%",24747,3125,"FOSP",1,NA,NA,"S","A","M",NA,1,1,1,"A",22,3125,9321,"8:42","2019_6_25","DANE_A6_2019_6_25_8:42_HO"
"1322","DANE_A6","DANE","HO","A","6",25,6,2019,8,42,8,52,1,0,3,NA,NA,NA,NA,"Clouds at 80%",24748,3125,"WIWA",1,NA,NA,"S","A","M",NA,1,1,2,"A",22,3125,9321,"8:42","2019_6_25","DANE_A6_2019_6_25_8:42_HO"
"1323","DANE_A6","DANE","HO","A","6",25,6,2019,8,42,8,52,1,0,3,NA,NA,NA,NA,"Clouds at 80%",24749,3125,"HETH",1,NA,NA,"S","A","M",NA,1,1,3,"A",22,3125,9321,"8:42","2019_6_25","DANE_A6_2019_6_25_8:42_HO"
"1324","DANE_A6","DANE","HO","A","6",25,6,2019,8,42,8,52,1,0,3,NA,NA,NA,NA,"Clouds at 80%",24750,3125,"GRAJ",1,NA,NA,"X","I","U",NA,1,3,1,"V",22,3125,9321,"8:42","2019_6_25","DANE_A6_2019_6_25_8:42_HO"
"1325","DANE_A6","DANE","HO","A","6",25,6,2019,8,42,8,52,1,0,3,NA,NA,NA,NA,"Clouds at 80%",24751,3125,"DEJU",1,NA,NA,"X","A","U",NA,1,7,1,"V",22,3125,9321,"8:42","2019_6_25","DANE_A6_2019_6_25_8:42_HO"
"1326","DANE_A6","DANE","HO","A","6",25,6,2019,8,42,8,52,1,0,3,NA,NA,NA,NA,"Clouds at 80%",24752,3125,"DEJU",1,NA,NA,"X","A","U",NA,1,7,1,"V",22,3125,9321,"8:42","2019_6_25","DANE_A6_2019_6_25_8:42_HO"
"1327","DANE_A6","DANE","HO","A","6",27,7,2019,8,57,9,7,3,0,1,3,0,1,0,"FINC=PISI OR CORE",23842,3126,"DEJU",1,NA,NA,"H","U","U",NA,1,1,2,"V",22,3126,9321,"8:57","2019_7_27","DANE_A6_2019_7_27_8:57_HO"
"1328","DANE_A6","DANE","HO","A","6",27,7,2019,8,57,9,7,3,0,1,3,0,1,0,"FINC=PISI OR CORE",23843,3126,"DEJU",1,NA,NA,"H","U","U",NA,1,2,2,"A",22,3126,9321,"8:57","2019_7_27","DANE_A6_2019_7_27_8:57_HO"
"1329","DANE_A6","DANE","HO","A","6",27,7,2019,8,57,9,7,3,0,1,3,0,1,0,"FINC=PISI OR CORE",23844,3126,"WCSP",1,NA,NA,"S","A","M",NA,1,5,2,"A",22,3126,9321,"8:57","2019_7_27","DANE_A6_2019_7_27_8:57_HO"
"1330","DANE_A6","DANE","HO","A","6",27,7,2019,8,57,9,7,3,0,1,3,0,1,0,"FINC=PISI OR CORE",23846,3126,"WWCR",1,NA,NA,"X","U","U",NA,1,7,3,"F",22,3126,9321,"8:57","2019_7_27","DANE_A6_2019_7_27_8:57_HO"
"1331","DANE_A6","DANE","HO","A","6",27,7,2019,8,57,9,7,3,0,1,3,0,1,0,"FINC=PISI OR CORE",23847,3126,"PISI",1,NA,NA,"X","U","U",NA,1,8,3,"F",22,3126,9321,"8:57","2019_7_27","DANE_A6_2019_7_27_8:57_HO"
"1332","DANE_A6","DANE","HO","A","6",27,7,2019,8,57,9,7,3,0,1,3,0,1,0,"FINC=PISI OR CORE",23848,3126,"WIWA",1,NA,NA,"H","U","U",NA,1,10,2,"V",22,3126,9321,"8:57","2019_7_27","DANE_A6_2019_7_27_8:57_HO"
"1333","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23849,3127,"WIWA",1,NA,NA,"S","A","M",NA,1,1,1,"A",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1334","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23850,3127,"HETH",1,NA,NA,"S","A","M",NA,1,1,1,"A",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1335","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23851,3127,"HETH",1,NA,NA,"S","A","M",NA,1,1,2,"A",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1336","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23852,3127,"TEWA",1,NA,NA,"S","A","M",NA,1,1,1,"A",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1337","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23853,3127,"FOSP",1,NA,NA,"S","A","M",NA,1,1,2,"A",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1338","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23854,3127,"PISI",1,NA,NA,"X","U","U",NA,1,1,1,"F",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1339","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23855,3127,"PISI",1,NA,NA,"X","U","U",NA,1,1,1,"F",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1340","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23856,3127,"PISI",1,NA,NA,"X","U","U",NA,1,1,1,"F",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1341","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23857,3127,"VATH",1,NA,NA,"S","A","M",NA,1,1,2,"A",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1342","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23858,3127,"VATH",1,NA,NA,"S","A","M",NA,1,1,3,"A",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1343","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23859,3127,"VATH",1,NA,NA,"S","A","M",NA,1,1,1,"A",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1344","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23860,3127,"WIWR",1,NA,NA,"S","A","M",NA,1,1,3,"A",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1345","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23861,3127,"YRWA",1,NA,NA,"S","A","M",NA,1,1,2,"A",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1346","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23862,3127,"TOWA",1,NA,NA,"S","A","M",NA,1,3,3,"A",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1347","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23863,3127,"WIWA",1,NA,NA,"S","A","M",NA,1,9,3,"A",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1348","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23864,3127,"BLPW",1,NA,NA,"S","A","M",NA,1,5,2,"A",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1349","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23865,3127,"FOSP",1,NA,NA,"S","A","M",NA,1,5,1,"A",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1350","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23866,3127,"AMRO",1,NA,NA,"S","A","M",NA,1,4,3,"A",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1351","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23867,3127,"WWCR",1,NA,NA,"X","U","U",NA,1,2,1,"F",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1352","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23868,3127,"WWCR",1,NA,NA,"X","U","U",NA,1,2,1,"F",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1353","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23869,3127,"WWCR",1,NA,NA,"X","U","U",NA,1,2,1,"F",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1354","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23870,3127,"WWCR",1,NA,NA,"X","U","U",NA,1,2,1,"F",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1355","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23871,3127,"WWCR",1,NA,NA,"X","U","U",NA,1,2,1,"F",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1356","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23872,3127,"WWCR",1,NA,NA,"X","U","U",NA,1,2,1,"F",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1357","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23873,3127,"WWCR",1,NA,NA,"X","U","U",NA,1,2,1,"F",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1358","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23874,3127,"WWCR",1,NA,NA,"X","U","U",NA,1,2,1,"F",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1359","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23875,3127,"WWCR",1,NA,NA,"X","U","U",NA,1,2,1,"F",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1360","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23876,3127,"WWCR",1,NA,NA,"X","U","U",NA,1,2,1,"F",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1361","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23877,3127,"CHSP",1,NA,NA,"S","A","M",NA,1,2,3,"A",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1362","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23878,3127,"VATH",1,NA,NA,"S","A","M",NA,1,10,2,"A",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1363","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23879,3127,"YWAR",1,NA,NA,"S","A","M",NA,1,4,3,"A",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1364","FRASE_B1","FRASE","HO","B","1",27,6,2019,4,40,4,50,1,0,1,1,0,1,0,"WIWR=PAWR
FLOCK=PISI=FLOCK OF 3
FLOCK=WWCR=FLOCK OF 10",23880,3127,"HETH",1,NA,NA,"S","A","M",NA,1,4,3,"A",22,3127,9322,"4:40","2019_6_27","FRASE_B1_2019_6_27_4:40_HO"
"1365","FRASE_B2","FRASE","HO","B","2",27,6,2019,4,59,5,9,1,0,1,1,0,1,0,"",23882,3128,"FOSP",1,NA,NA,"S","A","M",NA,1,1,1,"A",22,3128,9323,"4:59","2019_6_27","FRASE_B2_2019_6_27_4:59_HO"
"1366","FRASE_B2","FRASE","HO","B","2",27,6,2019,4,59,5,9,1,0,1,1,0,1,0,"",23883,3128,"YRWA",1,NA,NA,"S","A","M",NA,1,1,1,"A",22,3128,9323,"4:59","2019_6_27","FRASE_B2_2019_6_27_4:59_HO"
"1367","FRASE_B2","FRASE","HO","B","2",27,6,2019,4,59,5,9,1,0,1,1,0,1,0,"",23884,3128,"WIWA",1,NA,NA,"S","A","M",NA,1,1,2,"A",22,3128,9323,"4:59","2019_6_27","FRASE_B2_2019_6_27_4:59_HO"
"1368","FRASE_B2","FRASE","HO","B","2",27,6,2019,4,59,5,9,1,0,1,1,0,1,0,"",23885,3128,"YWAR",1,NA,NA,"S","A","M",NA,1,1,1,"A",22,3128,9323,"4:59","2019_6_27","FRASE_B2_2019_6_27_4:59_HO"
"1369","FRASE_B2","FRASE","HO","B","2",27,6,2019,4,59,5,9,1,0,1,1,0,1,0,"",23886,3128,"VATH",1,NA,NA,"S","A","M",NA,1,1,2,"A",22,3128,9323,"4:59","2019_6_27","FRASE_B2_2019_6_27_4:59_HO"
"1370","FRASE_B2","FRASE","HO","B","2",27,6,2019,4,59,5,9,1,0,1,1,0,1,0,"",23887,3128,"VATH",1,NA,NA,"S","A","M",NA,1,1,3,"A",22,3128,9323,"4:59","2019_6_27","FRASE_B2_2019_6_27_4:59_HO"
"1371","FRASE_B2","FRASE","HO","B","2",27,6,2019,4,59,5,9,1,0,1,1,0,1,0,"",23888,3128,"HETH",1,NA,NA,"S","A","M",NA,1,1,1,"A",22,3128,9323,"4:59","2019_6_27","FRASE_B2_2019_6_27_4:59_HO"
"1372","FRASE_B2","FRASE","HO","B","2",27,6,2019,4,59,5,9,1,0,1,1,0,1,0,"",23889,3128,"WIWA",1,NA,NA,"S","A","M",NA,1,4,2,"A",22,3128,9323,"4:59","2019_6_27","FRASE_B2_2019_6_27_4:59_HO"
"1373","FRASE_B2","FRASE","HO","B","2",27,6,2019,4,59,5,9,1,0,1,1,0,1,0,"",23890,3128,"PISI",1,NA,NA,"X","U","U",NA,1,4,1,"F",22,3128,9323,"4:59","2019_6_27","FRASE_B2_2019_6_27_4:59_HO"
"1374","FRASE_B2","FRASE","HO","B","2",27,6,2019,4,59,5,9,1,0,1,1,0,1,0,"",23891,3128,"PISI",1,NA,NA,"X","U","U",NA,1,5,1,"F",22,3128,9323,"4:59","2019_6_27","FRASE_B2_2019_6_27_4:59_HO"
"1375","FRASE_B2","FRASE","HO","B","2",27,6,2019,4,59,5,9,1,0,1,1,0,1,0,"",23892,3128,"PISI",1,NA,NA,"X","U","U",NA,1,5,1,"V",22,3128,9323,"4:59","2019_6_27","FRASE_B2_2019_6_27_4:59_HO"
"1376","FRASE_B2","FRASE","HO","B","2",27,6,2019,4,59,5,9,1,0,1,1,0,1,0,"",23893,3128,"VATH",1,NA,NA,"S","A","M",NA,1,7,2,"A",22,3128,9323,"4:59","2019_6_27","FRASE_B2_2019_6_27_4:59_HO"
"1377","FRASE_B2","FRASE","HO","B","2",27,6,2019,4,59,5,9,1,0,1,1,0,1,0,"",23894,3128,"AMRO",1,NA,NA,"S","A","M",NA,1,8,3,"A",22,3128,9323,"4:59","2019_6_27","FRASE_B2_2019_6_27_4:59_HO"
"1378","FRASE_B2","FRASE","HO","B","2",27,6,2019,4,59,5,9,1,0,1,1,0,1,0,"",23895,3128,"HETH",1,NA,NA,"S","A","M",NA,1,8,2,"V",22,3128,9323,"4:59","2019_6_27","FRASE_B2_2019_6_27_4:59_HO"
"1379","FRASE_B2","FRASE","HO","B","2",27,6,2019,4,59,5,9,1,0,1,1,0,1,0,"",23896,3128,"WWCR",1,NA,NA,"H","U","U",NA,1,9,2,"F",22,3128,9323,"4:59","2019_6_27","FRASE_B2_2019_6_27_4:59_HO"
"1380","FRASE_B2","FRASE","HO","B","2",27,6,2019,4,59,5,9,1,0,1,1,0,1,0,"",23897,3128,"YRWA",1,NA,NA,"S","A","M",NA,1,7,3,"A",22,3128,9323,"4:59","2019_6_27","FRASE_B2_2019_6_27_4:59_HO"
"1381","FRASE_B2","FRASE","HO","B","2",27,6,2019,4,59,5,9,1,0,1,1,0,1,0,"",23898,3128,"CHSP",1,NA,NA,"S","A","M",NA,1,10,2,"A",22,3128,9323,"4:59","2019_6_27","FRASE_B2_2019_6_27_4:59_HO"
"1382","FRASE_B2","FRASE","HO","B","2",27,6,2019,4,59,5,9,1,0,1,1,0,1,0,"",23899,3128,"OCWA",1,NA,NA,"S","A","M",NA,1,10,3,"A",22,3128,9323,"4:59","2019_6_27","FRASE_B2_2019_6_27_4:59_HO"
"1383","FRASE_B3","FRASE","HO","B","3",27,6,2019,5,41,5,51,1,0,1,1,0,1,0,"FLOCK=PISI=FLOCK OF 2
WIWR=PAWR",23900,3129,"YRWA",1,NA,NA,"S","A","M",NA,1,1,1,"A",22,3129,9324,"5:41","2019_6_27","FRASE_B3_2019_6_27_5:41_HO"
"1384","FRASE_B3","FRASE","HO","B","3",27,6,2019,5,41,5,51,1,0,1,1,0,1,0,"FLOCK=PISI=FLOCK OF 2
WIWR=PAWR",23901,3129,"PISI",1,NA,NA,"X","U","U",NA,1,1,1,"F",22,3129,9324,"5:41","2019_6_27","FRASE_B3_2019_6_27_5:41_HO"
"1385","FRASE_B3","FRASE","HO","B","3",27,6,2019,5,41,5,51,1,0,1,1,0,1,0,"FLOCK=PISI=FLOCK OF 2
WIWR=PAWR",23902,3129,"PISI",1,NA,NA,"X","U","U",NA,1,1,1,"F",22,3129,9324,"5:41","2019_6_27","FRASE_B3_2019_6_27_5:41_HO"
"1386","FRASE_B3","FRASE","HO","B","3",27,6,2019,5,41,5,51,1,0,1,1,0,1,0,"FLOCK=PISI=FLOCK OF 2
WIWR=PAWR",23903,3129,"FOSP",1,NA,NA,"S","A","M",NA,1,1,1,"A",22,3129,9324,"5:41","2019_6_27","FRASE_B3_2019_6_27_5:41_HO"
"1387","FRASE_B3","FRASE","HO","B","3",27,6,2019,5,41,5,51,1,0,1,1,0,1,0,"FLOCK=PISI=FLOCK OF 2
WIWR=PAWR",23904,3129,"WIWR",1,NA,NA,"S","A","M",NA,1,1,3,"A",22,3129,9324,"5:41","2019_6_27","FRASE_B3_2019_6_27_5:41_HO"
"1388","FRASE_B3","FRASE","HO","B","3",27,6,2019,5,41,5,51,1,0,1,1,0,1,0,"FLOCK=PISI=FLOCK OF 2
WIWR=PAWR",23905,3129,"CHSP",1,NA,NA,"S","A","M",NA,1,2,3,"A",22,3129,9324,"5:41","2019_6_27","FRASE_B3_2019_6_27_5:41_HO"
"1389","FRASE_B3","FRASE","HO","B","3",27,6,2019,5,41,5,51,1,0,1,1,0,1,0,"FLOCK=PISI=FLOCK OF 2
WIWR=PAWR",23906,3129,"WIWA",1,NA,NA,"S","A","M",NA,1,1,3,"A",22,3129,9324,"5:41","2019_6_27","FRASE_B3_2019_6_27_5:41_HO"
"1390","FRASE_B3","FRASE","HO","B","3",27,6,2019,5,41,5,51,1,0,1,1,0,1,0,"FLOCK=PISI=FLOCK OF 2
WIWR=PAWR",23907,3129,"HETH",1,NA,NA,"S","A","M",NA,1,1,3,"A",22,3129,9324,"5:41","2019_6_27","FRASE_B3_2019_6_27_5:41_HO"
"1391","FRASE_B3","FRASE","HO","B","3",27,6,2019,5,41,5,51,1,0,1,1,0,1,0,"FLOCK=PISI=FLOCK OF 2
WIWR=PAWR",23908,3129,"VATH",1,NA,NA,"S","A","M",NA,1,1,2,"A",22,3129,9324,"5:41","2019_6_27","FRASE_B3_2019_6_27_5:41_HO"
"1392","FRASE_B3","FRASE","HO","B","3",27,6,2019,5,41,5,51,1,0,1,1,0,1,0,"FLOCK=PISI=FLOCK OF 2
WIWR=PAWR",23909,3129,"VATH",1,NA,NA,"S","A","M",NA,1,1,3,"A",22,3129,9324,"5:41","2019_6_27","FRASE_B3_2019_6_27_5:41_HO"
"1393","FRASE_B3","FRASE","HO","B","3",27,6,2019,5,41,5,51,1,0,1,1,0,1,0,"FLOCK=PISI=FLOCK OF 2
WIWR=PAWR",23910,3129,"RCKI",1,NA,NA,"S","A","M",NA,1,3,2,"A",22,3129,9324,"5:41","2019_6_27","FRASE_B3_2019_6_27_5:41_HO"
"1394","FRASE_B3","FRASE","HO","B","3",27,6,2019,5,41,5,51,1,0,1,1,0,1,0,"FLOCK=PISI=FLOCK OF 2
WIWR=PAWR",23911,3129,"YRWA",1,NA,NA,"S","A","M",NA,1,4,3,"A",22,3129,9324,"5:41","2019_6_27","FRASE_B3_2019_6_27_5:41_HO"
"1395","FRASE_B3","FRASE","HO","B","3",27,6,2019,5,41,5,51,1,0,1,1,0,1,0,"FLOCK=PISI=FLOCK OF 2
WIWR=PAWR",23912,3129,"VATH",1,NA,NA,"S","A","M",NA,1,10,1,"A",22,3129,9324,"5:41","2019_6_27","FRASE_B3_2019_6_27_5:41_HO"
"1396","FRASE_B3","FRASE","HO","B","3",27,6,2019,5,41,5,51,1,0,1,1,0,1,0,"FLOCK=PISI=FLOCK OF 2
WIWR=PAWR",23913,3129,"BLPW",1,NA,NA,"S","A","M",NA,1,6,2,"A",22,3129,9324,"5:41","2019_6_27","FRASE_B3_2019_6_27_5:41_HO"
"1397","FRASE_B3","FRASE","HO","B","3",27,6,2019,5,41,5,51,1,0,1,1,0,1,0,"FLOCK=PISI=FLOCK OF 2
WIWR=PAWR",23914,3129,"OCWA",1,NA,NA,"S","A","M",NA,1,10,1,"A",22,3129,9324,"5:41","2019_6_27","FRASE_B3_2019_6_27_5:41_HO"
"1398","FRASE_B4","FRASE","HO","B","4",27,6,2019,6,17,6,27,2,0,1,2,0,1,0,"",23915,3130,"BLPW",1,NA,NA,"S","A","M",NA,1,1,1,"A",22,3130,9325,"6:17","2019_6_27","FRASE_B4_2019_6_27_6:17_HO"
"1399","FRASE_B4","FRASE","HO","B","4",27,6,2019,6,17,6,27,2,0,1,2,0,1,0,"",23916,3130,"WIWA",1,NA,NA,"S","A","M",NA,1,1,1,"A",22,3130,9325,"6:17","2019_6_27","FRASE_B4_2019_6_27_6:17_HO"
"1400","FRASE_B4","FRASE","HO","B","4",27,6,2019,6,17,6,27,2,0,1,2,0,1,0,"",23917,3130,"VATH",1,NA,NA,"S","A","M",NA,1,1,2,"A",22,3130,9325,"6:17","2019_6_27","FRASE_B4_2019_6_27_6:17_HO"
"1401","FRASE_B4","FRASE","HO","B","4",27,6,2019,6,17,6,27,2,0,1,2,0,1,0,"",23918,3130,"VATH",1,NA,NA,"S","A","M",NA,1,1,3,"A",22,3130,9325,"6:17","2019_6_27","FRASE_B4_2019_6_27_6:17_HO"
"1402","FRASE_B4","FRASE","HO","B","4",27,6,2019,6,17,6,27,2,0,1,2,0,1,0,"",23919,3130,"HETH",1,NA,NA,"S","A","M",NA,1,1,3,"A",22,3130,9325,"6:17","2019_6_27","FRASE_B4_2019_6_27_6:17_HO"
"1403","FRASE_B4","FRASE","HO","B","4",27,6,2019,6,17,6,27,2,0,1,2,0,1,0,"",23920,3130,"FOSP",1,NA,NA,"S","A","M",NA,1,1,3,"A",22,3130,9325,"6:17","2019_6_27","FRASE_B4_2019_6_27_6:17_HO"
"1404","FRASE_B4","FRASE","HO","B","4",27,6,2019,6,17,6,27,2,0,1,2,0,1,0,"",23921,3130,"YRWA",1,NA,NA,"S","A","M",NA,1,1,1,"A",22,3130,9325,"6:17","2019_6_27","FRASE_B4_2019_6_27_6:17_HO"
"1405","FRASE_B4","FRASE","HO","B","4",27,6,2019,6,17,6,27,2,0,1,2,0,1,0,"",23922,3130,"YWAR",1,NA,NA,"S","A","M",NA,1,1,2,"A",22,3130,9325,"6:17","2019_6_27","FRASE_B4_2019_6_27_6:17_HO"
